iter,loss,rmse
1117,0.7501,0.6399
1118,0.7500,0.6397
1119,0.7499,0.6396
1120,0.7497,0.6395
1121,0.7496,0.6393
1122,0.7494,0.6391
1123,0.7493,0.6390
1124,0.7492,0.6388
1125,0.7490,0.6386
1126,0.7489,0.6384
1127,0.7487,0.6382
1128,0.7486,0.6381
1129,0.7485,0.6379
1130,0.7483,0.6377
1131,0.7482,0.6376
1132,0.7481,0.6374
1133,0.7479,0.6372
1134,0.7478,0.6370
1135,0.7476,0.6369
1136,0.7475,0.6368
1137,0.7474,0.6366
1138,0.7472,0.6364
1139,0.7471,0.6362
1140,0.7470,0.6361
1141,0.7468,0.6360
1142,0.7467,0.6358
1143,0.7465,0.6356
1144,0.7464,0.6354
1145,0.7462,0.6353
1146,0.7461,0.6351
1147,0.7459,0.6350
1148,0.7458,0.6348
